Mixture,GMP-like,LSPC-Cycle,LSPC-Primed,LSPC-Quiescent,Mono-like,ProMono-like,cDC-like,P-value,Correlation,RMSE,Absolute score (sig.score)
ML2.DMSO.96h_Rep3,7.45553288008171,4.10534183750307,4.12858616761327,0,0,0.455709437139902,4.64054379582018,0,0.927820340028178,0.629254771377782,20.7857141181581
OCIAML3.DMSO.96h_Rep1,0.0169744358539188,4.37751635819666,4.01728912099723,5.64332948008627,1.67561674120359,0.685443110896982,7.78585347213981,0,0.563906003361688,0.90294023214141,24.2020227193745
OCIAML3.DMSO.96h_Rep2,0.0132399012600376,4.40091328515716,4.06539925872878,4.54857638811418,1.71780644493811,0.810780156930163,6.78914559875516,0,0.601447801544665,0.884651190633669,22.3458610338836
OCIAML3.DMSO.96h_Rep3,0.0113589721229019,4.51444819772353,4.89526431902715,2.72418295686846,1.60584300151098,1.5407377293097,5.45297698677352,0,0.738224984369387,0.81222363551033,20.7448121633362
HL60.DMSO.96h_Rep1,13.6365472817877,0,0.687478349339264,1.04219236768768,0.493854192709373,0,3.57370578414932,0,0.975010725280739,0.281942119350856,19.4337779756733
HL60.DMSO.96h_Rep2,14.4489405352661,0,1.78667578839485,0,0.390977937879249,0,4.27270938746062,0,0.967017840797448,0.310668701484331,20.8993036490009
HL60.DMSO.96h_Rep3,13.9076082860733,0.29800145354529,1.95532588689915,0,0.458752816455135,0,3.77876611827819,0,0.973754925549966,0.299767467701092,20.3984545612511
OCIAML5.BAY1251152.8h_Rep1,0.0341325634267898,6.66517082386009,2.54775641254421,2.66791357258925,0.226862843896105,0.234224853709661,4.15594596733272,0,0.713456758119466,0.92384549572736,16.5320070373588
OCIAML5.BAY1251152.8h_Rep2,0.0324030224151593,6.72454826254259,2.61222262422988,2.36293328880955,0.277497658188626,0.209241132066247,3.92749793007984,0,0.72636040207966,0.921080428567345,16.1463439183319
OCIAML5.BAY1251152.8h_Rep3,0.0311854114438161,6.73919174954437,2.54649862187827,2.64875378379413,0.231618883609398,0.214372595921951,4.10147917101049,0,0.727655558335592,0.922903289245862,16.5131002172024
OCIAML5.OTX015.8h_Rep1,0.0118892812752717,8.14375959742032,4.86560183238836,0,0.0332050450608052,0.0450231149530477,3.41367469102209,0,0.70543286094394,0.935366640760386,16.5131535621199
OCIAML5.OTX015.8h_Rep2,0.0159578364711488,9.25962545316539,4.95411320446686,0,0.0367714843817018,0.0453072672036729,3.98110064484121,0,0.683962249482192,0.93660620111717,18.29287589053
OCIAML5.OTX015.8h_Rep3,0.0163394177526522,9.50304796828313,5.0116965240488,0,0.036560307795708,0.0186520685432427,4.14365401765987,0,0.667893749613,0.938677042460227,18.7299503040834
OCIAML5.BAY155.24h_Rep1,0.0388513603881042,6.86700244762735,3.28927312502669,3.2226717003786,0.00238013651547743,0.297541214552294,5.19780599292244,0,0.76357386057388,0.92536391074729,18.9155259774109
OCIAML5.BAY155.24h_Rep2,0.0452338223001387,7.22611323367696,3.56880739002363,3.07829940139703,0.0258104372979369,0.301935391206128,5.37999298265596,0,0.766351524359746,0.924465401990731,19.6261926585578
OCIAML5.BAY155.24h_Rep3,0.0514999593974076,6.94734076086063,3.03717636700101,3.98305341480802,0.0391641596007787,0.208168737868204,5.47620016258385,0,0.739587694683787,0.931201665171884,19.7426035621199
OCIAML5.DMSO.24h_Rep1,0.0431685548879394,7.16341953909541,3.14846741725104,3.63719376273388,0.0196572367130199,0.247093638872145,5.16719077138488,0,0.756912466004093,0.928118592353465,19.4261909209383
OCIAML5.DMSO.24h_Rep2,0.04348996789471,7.20798919664485,3.42656937099403,2.80446710025098,0.018415499398802,0.26864180803496,5.03379869014396,0,0.759944812188651,0.925877083514314,18.8033716333623
OCIAML5.DMSO.24h_Rep3,0.0405877078375389,6.62592606331083,2.68533531594285,3.68783772662218,0.0325124896274036,0.147825935713132,5.01292384869585,0,0.744202317915075,0.932158060920807,18.2329490877498
OCIAML5.Brequinar.24h_Rep1,0.0478674840824311,7.17204861533023,3.11261693803654,3.95532909528548,0.0179982317660871,0.257918259195641,5.4050791087102,0,0.757111926116762,0.928186464399937,19.9688577324066
OCIAML5.Brequinar.24h_Rep2,0.0377568701493219,7.81616378426469,3.90611017440961,1.92745918824103,0.0943570125728127,0.336414871521249,4.8855561266432,0,0.784447894649312,0.917208339017547,19.0038180278019
OCIAML5.Brequinar.24h_Rep3,0.046916795074307,7.16635850665582,3.25346557378147,4.1533480546573,0,0.20664289242329,5.39411687419321,0,0.736745716956454,0.933132580408518,20.2208486967854
OCIAML5.DMSO.24h_Rep4,0.0508271233680678,6.99351967130076,2.90820367815701,4.19822027337726,0.0320570317083665,0.252024843550372,5.38942743935484,0,0.726821505098798,0.931331466035608,19.8242800608167
OCIAML5.DMSO.24h_Rep5,0.0402842513898539,7.34375786082464,3.50163636415729,2.64355434880774,0.00642116976977513,0.348568455698436,4.88464405673715,0,0.772305184127646,0.921412492050986,18.7688665073849
OCIAML5.DMSO.24h_Rep6,0.0453939829941358,7.02542127974583,3.00945548190348,3.82801670459934,0.0129662636696348,0.303964916517003,5.39154783451497,0,0.765549399373505,0.925188087360156,19.6167664639444
OCIAML5.EPZ5676.96h_Rep1,0.0522900397147016,6.21883357091995,3.78214772988795,2.12094730167016,0.776497834421988,0.380149159575954,4.79757750021243,0,0.807976049591808,0.882358279285787,18.1284431364031
OCIAML5.EPZ5676.96h_Rep2,0.0503112975954102,6.00448263161384,3.5133143553475,1.84373478647977,0.864507258513067,0.409609656888495,4.5979997442309,0,0.815602183108266,0.870826832251222,17.283959730669
OCIAML5.EPZ5676.96h_Rep3,0.0581796004174321,5.48904775354231,2.92439252573794,3.21250495631194,0.571560161882993,0.390676978052067,4.67621730294324,0,0.779064103029201,0.894245930703104,17.3225792788879
OCIAML5.DMSO.96h_Rep1,0.0309330941879897,5.21804111945856,3.1880762229374,3.03142768559155,0.0678509050155678,0.248038661236131,4.67580220731564,0,0.751641822153608,0.926335500301567,16.4601698957428
OCIAML5.DMSO.96h_Rep2,0.0357182092143891,5.31277900034102,3.14378025278907,3.27982639081336,0.100129709841236,0.278136252020229,4.71058092346896,0,0.758739900660149,0.923451156175267,16.8609507384883
OCIAML5.DMSO.96h_Rep3,0.0289509420960679,5.38745305814857,3.00444891860562,3.78384206871965,0.0993222185129447,0.244821907436772,4.73780884477751,0,0.738325584716553,0.928285413543912,17.2866479582971
